,Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x ),Description_Translated,Description_Sentiment,Image_Text_Translated,Image_Text_Sentiment
10,Bolsonaro TV,bolsonaro.tv,1098403.0,2023-04-09 09:53:50 EDT,2023-04-09,09:53:50,Photo,"22,440",22207,233,0,False,https://www.instagram.com/p/Cq0VqjSLetg/,https://www.instagram.com/p/Cq0VqjSLetg/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/340304531_1735272830201910_1347805743037338569_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=PqEn3RCCIngAX8Fbj1Z&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfA1vgmEG50xmzS5qpu8k2I4UTWZ95G16ts5KbhQWMFThw&oe=64829317,,"- Feliz Páscoa a todos! Que Deus abençoe nosso 🇧🇷 

Com @astropontes",,,,-3.06,"- Happy Easter everyone!May God bless our 🇧🇷

With @astropontes",0.8356,Nan,0.0
11,Carlos Bolsonaro 🇧🇷,carlosbolsonaro,3091072.0,2023-04-09 09:35:06 EDT,2023-04-09,09:35:06,Photo,"27,796",27068,728,0,False,https://www.instagram.com/p/Cq0ThPqg45C/,https://www.instagram.com/p/Cq0ThPqg45C/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/340344551_736160144849542_9013061004953483633_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=f1dgWopDLnAAX_ZIm8s&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfBssOQb2-o54zKsOOqyXtjixuJ_g6D_HLdsNkvwXazFew&oe=646167D8,,"O desmatamento pela democracia. Poltergeist, Jack e a “imprensa brasileira” para não perderem o costume não dão um pio quando o responsável é o descondenado. É tudo pela preservação ambiental! Confia. @dra.mayra.oficial",MAYRA MAYRA Dra. PINHEIRO SELO FAZUELLEN PUE UEPASSA PAS ASSA METRÓPOLES Desmatamento no Cerrado no no1 1° trimestre de 2023 é o pior já registrado,,,-1.39,"Deforestation by democracy.Poltergeist, Jack and the “Brazilian press” so as not to lose the custom do not give a pio when the responsible is the discount.It's all for environmental preservation!Trust.@dra.mayra.official",0.5927,Mayra Mayra Dra.Pinheiro Seal Fazuellen Pue Uepesta Pas Assa Metropolis Deforestation in the Cerrado No1 1st quarter of 2023 is the worst ever recorded,-0.6249
12,Karina Bacchi,karinabacchi,9341309.0,2023-04-09 09:18:41 EDT,2023-04-09,09:18:41,Video,"3,108",3059,49,35132,False,https://www.instagram.com/tv/Cq0RnUUoupI/,https://www.instagram.com/tv/Cq0RnUUoupI/,https://scontent-sof1-2.cdninstagram.com/v/t51.29350-15/340170117_1230267337595340_185291751026311177_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=8I86mUpgewYAX-NSUj7&_nc_ht=scontent-sof1-2.cdninstagram.com&oh=00_AfALLUot0vfEdW3HchPSdtCqwgc4stoEeZx8mvMSqjtm_g&oe=6484B37A,,FELIZ PÁSCOA ! ELE VIVE !,,,,-5.54,HAPPY EASTER !HE LIVES !,0.7199,Nan,0.0
13,Gustavo Gayer,gusgayer,873192.0,2023-04-09 09:17:17 EDT,2023-04-09,09:17:17,Photo,"6,068",5938,130,0,False,https://www.instagram.com/p/Cq0RevhuSPm/,https://www.instagram.com/p/Cq0RevhuSPm/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/340178997_583471000410294_5131661468420534225_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=D1V3gyzhgtEAX-S7gqP&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfD17r4N5bgNMvG_82Z0s6gb-fCwR5gIIwmghJVCTN3KjQ&oe=645FEA66,,"Ressuscitado, disse Jesus Cristo, nosso Senhor, que convinha que se cumprissem todas as coisas tal como haviam sido escritas desde Moisés.
Por amor a nós, o Rei dos reis se exprimiu na forma humana e pagou, com seu sangue, o preço dos nossos pecados. O redentor foi humilhado, rejeitado, traído, moído e morto na cruz do Calvário.
“Ele foi ferido por causa das nossas transgressões, e moído por causa das nossas iniquidades; o castigo que nos traz a paz estava sobre ele, e pelas suas pisaduras fomos sarados. Todos nós andávamos desgarrados como ovelhas; cada um se desviava pelo seu caminho; mas o Senhor fez cair sobre Ele a iniquidade de nós todos”.
Cristo, que nunca pecou, foi preso, ferido e levado nu, à morte, para que se cumprisse a vontade do Pai, pois está escrito que “Deus amou o mundo de tal maneira que deu seu Filho unigênito, para que todo aquele que Nele crê não pereça, mas tenha vida eterna”.
Para nos justificar e purificar dos nossos pecados foi morto o Salvador. E a nossa esperança está nesta Verdade que, ao terceiro dia, ressuscitou dentre os mortos nos mostrando o caminho para o Pai.
O Senhor Jesus pagou a dívida que nos pertencia e, assentado sobre trono, à destra do Criador, de onde governa sobre toda a Terra e intercede por nós, nos chama ao seu Amor, à sua Justiça e à sua Graça. 
Eis a nossa esperança: “Ele não está aqui, porque já ressuscitou!”.

Feliz Páscoa!",Feliz PASCOA ELE RESSUSCITOU! E ELE VIVE! ELE REINA! A cruz está vazia. O trono não está! Gustavo GAYER Deputado GAY,,,-5.15,"Risen, Jesus Christ said, our Lord, that it was to fulfill all things as they had been written from Moses.
For the sake of us, the king of kings expressed himself in human form and paid with his blood the price of our sins.The Redeemer was humiliated, rejected, betrayed, ground and killed on the cross of Calvary.
“He was injured because of our transgressions, and ground because of our iniquities;The punishment that brings us peace was upon him, and by his pouts we were healed.We all walked straying like sheep;Each one diverted on his way;but the Lord has made the iniquity of us fall upon him. ”
Christ, who has never sinned, was arrested, wounded and naked, to death, to fulfill the will of the Father, for it is written that “God loved the world in such a way that he gave his only begotten Son so that everyone whoBelieve do not perish, but have eternal life. ”
To justify and purify us from our sins the Savior was killed.And our hope is in this truth that, on the third day, he rose from the dead showing us the way to the Father.
The Lord Jesus paid the debt that belonged to us, and, based on the throne, to the Creator's right -hand, from where he rules over all the earth and intercedes for us, he calls us to his love, his righteousness, and his grace.
This is our hope: ""He is not here, because he has risen!""

Happy Easter!",0.9552,Happy Easter he rose!And he lives!HE REIGNS!The cross is empty.The throne is not!Gustavo Gayer Deputy Gay,0.7067
14,Bárbara Destefani | Te Atualizei,barbarapessoaloficial,184561.0,2023-04-09 08:02:24 EDT,2023-04-09,08:02:24,Photo,"9,792",9623,169,0,False,https://www.instagram.com/p/Cq0I6V4u07K/,https://www.instagram.com/p/Cq0I6V4u07K/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/340317062_964937231358688_2303223605462838095_n.webp?stp=dst-jpg&_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wz-uyvD7xEYAX_o0Ftp&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfB7Vm3fTuWGK00EiJugYUPz1usZgOsmWCaBQSIxgZpalg&oe=645A2D23,,"Senhor, faça de mim tua morada. Feliz páscoa.","..Mas eu bem sei, eu sei, que a minha vida Está nas mãos de meu Jesus, que vivo está.""",,,-2.4,"Lord, make me your home.Happy Easter.",0.0,"..But I know, I know, that my life is in the hands of my Jesus, that I live. """,0.0
15,Silvia Nobre Waiãpi,silviawaiapi,147333.0,2023-04-09 07:43:25 EDT,2023-04-09,07:43:25,Photo,"8,263",7913,350,0,False,https://www.instagram.com/p/Cq0GvSEOPF6/,https://www.instagram.com/p/Cq0GvSEOPF6/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/340162109_1851944895176057_4667761921672094486_n.webp?stp=dst-jpg&_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=k5ltE_MjIucAX_45qf8&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfApiIwo2CSJ1Y46IfBSMiHYVhFKF23SAbUjgYkpyUyMRA&oe=645DF0A8,,"As medidas econômicas tomadas pelo DESgoverno que se encontra guiando esse país já se mostram ineficientes e deixam brasileiros cada dia mais pobres e dependentes dos auxílios  que escravizam a população. 

#ForaLula","@silviawaiapi terra Datafolha: mulheres, moradores do Nordeste e eleitores de Lula sofrem mais com a fome A falta de alimentos acontece mais entre mulheres, moradores da região Nordeste, eleitores de Luiz Inácio Lula da Silva (PT) e beneficiários do Bolsa Família. #Filha do NORTE Sílvia Waiãpi FEDERAL SILVIAWAIAPI",,,1.63,"The economic measures taken by the misleading that is guiding this country are already inefficient and make Brazilians look poorer and dependent on the aids that enslave the population.

#Out Lula",-0.8519,"@silviawaiapi Terra Datafolha: Women, residents of the Northeast and Lula voters suffer more with hunger the lack of food happens more among women, residents of the Northeast region, voters of Luiz Inácio Lula da Silva (PT) and beneficiaries of Bolsa Familia.#Filha do Norte Silvia Waiãpi Federal Silviawaiapi",-0.6461
16,Jair M. Bolsonaro,jairmessiasbolsonaro,25319738.0,2023-04-09 06:55:14 EDT,2023-04-09,06:55:14,Photo,"655,546",640667,14879,0,False,https://www.instagram.com/p/Cq0BOX_uAMX/,https://www.instagram.com/p/Cq0BOX_uAMX/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/340334814_1299813207548814_4086741594567733801_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=TC1TC58-YNgAX9fWb-4&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfCGhj9Jt7Wzlu7oys0J4PanyU1qMkKo4Tzc2GZDqZhEkw&oe=646E8D95,,"- ""Porque Deus amou o mundo de tal maneira que deu o seu Filho unigênito, para que todo aquele que nele crê não pereça, mas tenha a vida eterna.
João 3:16.
- ELE RESSUSCITOU!
- FELIZ PÁSCOA E BOM DOMINGO A TODOS!",,,,1.46,"- ""For God loved the world in such a way that he gave his only begotten Son, that everyone who believes in Him does not perish, but has eternal life.
John 3:16.
- He rose!
- Happy Easter and good Sunday everyone!",0.9258,Nan,0.0
17,Flávio Bolsonaro,flaviobolsonaro,4493970.0,2023-04-09 06:30:00 EDT,2023-04-09,06:30:00,Photo,"15,039",14731,308,0,False,https://www.instagram.com/p/Cqz-Zg6OBd6/,https://www.instagram.com/p/Cqz-Zg6OBd6/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/340316920_741533884301996_2842464369752148184_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=moDjMtl2XswAX_inAls&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDxQeORLWpIoCD3t7422bNLUAZi9pxm0Wx8WhXJV2fHhg&oe=64959D90,,"“Ele não está aqui; ressuscitou, como havia dito. Vinde e vede o lugar onde jazia.” (Mateus 28:6) 

CRISTO RESSUSCITOU!
Que possamos celebrar a vitória de Jesus Cristo sobre a morte e Sua passagem de transformação em nossas vidas! Feliz Páscoa!","Alegrai-vos, não tenhais medo, Ele ressuscitou como havia dito! Mateus 28:6 BOLSONARO A",,,-4.35,"""He is not here;He rose, as he had said.Come and see the place where it lies. ”(Matthew 28: 6)

Christ rose!
May we celebrate the victory of Jesus Christ over death and his passage of transformation in our lives!Happy Easter!",-0.5962,"Rejoice, don't be afraid, he rose as he had said!Matthew 28: 6 Bolsonaro",0.4926
18,Michelle Bolsonaro,michellebolsonaro,5975241.0,2023-04-08 23:23:48 EDT,2023-04-08,23:23:48,Album,"223,432",219718,3714,191744,False,https://www.instagram.com/p/CqzNkBuN0L3/,https://www.instagram.com/p/CqzNkBuN0L3/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/340331640_606458048170100_2591861164658121362_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=o7ro9Tf2XQcAX8pJFoI&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAuX5T-WlpIqhlr7dctXOLJcobJY_ZXL-OzOrCSWdG-HA&oe=64972DE3,,"No Novo Testamento, a Páscoa é a celebração da passagem da morte para a vida, através da ressurreição do nosso Senhor Jesus Cristo. 

“A morte venceste
O véu Tu rompeste
A tumba vazia agora está
O céu Te adora
Proclama Tua glória
Pois ressuscitaste e vivo está

És invencível
Inigualável
Hoje e pra sempre reinarás
Teu é o reino
Tua é a glória
Acima de todo nome está

Poderoso esse nome é
Poderoso esse nome é
O nome de Jesus, meu Rei
Poderoso esse nome é
Mais forte que tudo é
Poderoso esse nome é
O nome de Jesus”.

Te Amo Jesus ❤️",,,,3.67,"In the New Testament, Easter is the celebration of the passage from death to life through the resurrection of our Lord Jesus Christ.

“Death wins
The veil tu rompest
The empty tomb is now
The sky worships you
Proclaims your glory
Because you resurrected and alive is

You are invincible
Unequaled
Today and forever you will reign
Yours is the kingdom
Yours is glory
Above every name is

Powerful this name is
Powerful this name is
The name of Jesus, my king
Powerful this name is
Stronger than everything is
Powerful this name is
The name of Jesus. ”

I love you Jesus ❤️",0.9844,Nan,0.0
19,Eduardo Bolsonaro🇧🇷,bolsonarosp,5125759.0,2023-04-08 19:35:42 EDT,2023-04-08,19:35:42,Video,"27,065",26121,944,119990,False,https://www.instagram.com/tv/CqyzbsYA0qG/,https://www.instagram.com/tv/CqyzbsYA0qG/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/340192050_618872516924609_24405969197313760_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=DNjCIT-sq_gAX94QDmp&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfAJJewFh-zahg8Q03tgOqdP8dL29WDnxBH9G0lQrjX3Yg&oe=64690D33,,FormacaoConservadora.com.br,,,,-1.65,,0.0,Nan,0.0
20,Jair M. Bolsonaro,jairmessiasbolsonaro,25319452.0,2023-04-08 17:14:01 EDT,2023-04-08,17:14:01,Photo,"253,284",249276,4008,0,False,https://www.instagram.com/p/CqyjPn4PmoB/,https://www.instagram.com/p/CqyjPn4PmoB/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/339958134_934991720987795_4300910479846186349_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=8gMDizWSF40AX9ZbCjZ&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfAzXUqir3opSD4hCoPj279lonrRJKX5xuIS3RjRG-ZJPQ&oe=646C76F0,,". CRÉDITO RURAL:

- CONTRATAÇÕES CRESCEM 36% E ULTRAPASSARAM OS 64 BILHÕES EM RECURSOS NOS 2 PRIMEIROS MESES DO PLANO SAFRA 2021/2022.

- Empregos, segurança alimentar, desenvolvimento e renda.

- Produtores rurais, cooperativas e agroindústria contrataram, nos dois primeiros meses de operação do Plano Safra 2021/2022, 36% a mais em relação ao mesmo período do ano anterior. Foram R$ 64,11 bilhões em recursos para financiar a atividade agropecuária, florestal, aquícola e pesqueira.

- Com a maior alta (61%), os recursos contratados com investimentos somaram R$ 18,3 bilhões. Operações de custeio totalizaram R$ 35,99 bilhões, 25% a mais, enquanto a industrialização alcançou R$ 5,8 bilhões (60%) e a comercialização, R$ 4 bilhões (23%).",,,,-1.77,".RURAL CREDIT:

- Hiring grows 36% and exceeded 64 billion in funds in the first 2 months of Plan 2021/2022.

- Jobs, food security, development and income.

- Rural producers, cooperatives and agribusiness hired, in the first two months of operation of the Plan 2021/2022, 36% more than the same period of the previous year.There were R $ 64.11 billion in funds to finance agricultural, forest, aquaculture and fishing activity.

- With the highest discharge (61%), the resources contracted with investments totaled R $ 18.3 billion.Costing operations totaled R $ 35.99 billion, 25%more, while industrialization reached R $ 5.8 billion (60%) and marketing, R $ 4 billion (23%).",0.7297,Nan,0.0
21,Bárbara Destefani | Te Atualizei,barbarapessoaloficial,183089.0,2023-04-08 17:00:58 EDT,2023-04-08,17:00:58,Video,"6,500",6434,66,24077,False,https://www.instagram.com/tv/CqyhuYfPGql/,https://www.instagram.com/tv/CqyhuYfPGql/,https://scontent-sea1-1.cdninstagram.com/v/t51.36329-15/339838453_958341425344868_637136705720525234_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=KX3eTjx1cVUAX_JXCXg&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD8_bn0Xi1pKPzkAM1X3aoJfSGSIXNrxFM5qrPpBl78gw&oe=6459DB17,,O Estado é um coração de mãe bem arreganhado,"QUEM SATIRIZADO: CUERIZADO: QUER SER NÃO: FIQUE EM CASA! Quibes, coxinhas e as lágrimas de crocodilo ESTADÃO COBLI gestaodefrotas. Brasileiro troca arroz, feijão carne por coxinha, quibe ou pastel para ÃPÁTRIA AMAD economizar com almoço que brasileiro TA deixando de almoçar OALALZE!! ATALZEI! ORTADORA",,,1.12,The state is a heart of a very wide mother,0.6369,"Who Satirized: Curated: Want not to be: Stay home!Kibes, drumsticks and crocodile tears Estadão Cobli Gestaodefrotas.Brazilian exchanges rice, beans meat for drumstick, kebab or pastel for the amad save money with lunch that Brazilian is stopping lunch oalalze !!Atalzei!Speaker",0.4885
22,Silvia Nobre Waiãpi,silviawaiapi,147357.0,2023-04-08 15:12:55 EDT,2023-04-08,15:12:55,Photo,"7,778",7555,223,0,False,https://www.instagram.com/p/CqyVYrgrpf4/,https://www.instagram.com/p/CqyVYrgrpf4/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/339803476_1018494979123996_5457414518897985855_n.webp?stp=dst-jpg&_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=BJ_hb88OQUoAX912iT1&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfDj2iYp9EazWUAa_q5DCWZ4ddn27jy2MNo9kmA02q1M3Q&oe=645DC1B4,,"Mais um recorde negativo desse DESgoverno formado por pessoas desqualificadas e comandadas por um condenado e ex-presidiário. 

Estamos caminhando, a passos largos, em direção ao colapso em todas as áreas (economia, meio ambiente, segurança pública, saúde etc).",Menu GLOBO Brasil Desmatamento no Cerrado bate recorde no primeiro trimestre; Amazônia tem segundo pior índice Filha do NORTE SILÊNCIO DOS LACRADORES... Sílvia DEPUTADA Waiãpi @foy SILVIAWAIAPI,,,1.53,"Another negative record of this misfortune formed by disqualified people and commanded by a convict and former convict.

We are walking stride towards collapse in all areas (economy, environment, public safety, health, etc.).",-0.7845,Menu Globo Brasil Deforestation in Cerrado Bate record in the first quarter;Amazon has the second worst index northern daughter silence of the lacquers ... Silvia Deputy Waiãpi @foy Silviawaiapi,-0.6249
23,Gustavo Gayer,gusgayer,870933.0,2023-04-08 14:05:59 EDT,2023-04-08,14:05:59,Album,"8,039",7824,215,0,False,https://www.instagram.com/p/CqyNuXzuOTM/,https://www.instagram.com/p/CqyNuXzuOTM/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/339983839_814094713483575_1414683036999008692_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_Yhc6uKWjUkAX_CMbhK&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfAMWjOYW1wQ5PjXjFMY15MG_nQ_VUgdIdSG2N7QWbAb7Q&oe=6460569D,,Feriado é dia de trabalhar também!,,,,1.04,Holiday is the day to work too!,0.4574,Nan,0.0
24,Bolsonaro TV,bolsonaro.tv,1097689.0,2023-04-08 13:40:34 EDT,2023-04-08,13:40:34,Photo,"60,390",59739,651,0,False,https://www.instagram.com/p/CqyK0T3L7bd/,https://www.instagram.com/p/CqyK0T3L7bd/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/339871099_884187289543914_7567584851248883823_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=rd7Lhui5mZwAX9Nhioh&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfCjIaOFjwKcN2ar-KGqR-Wmh4yIppSj1pwt0PgDUqECLQ&oe=6481549E,,Com o amigo @maxguilhermerio01oficial,,,,-1.14,With friend @maxguilhermerio01oficial,0.4939,Nan,0.0
25,Jair M. Bolsonaro,jairmessiasbolsonaro,25319452.0,2023-04-08 08:42:35 EDT,2023-04-08,08:42:35,Photo,"175,500",171663,3837,0,False,https://www.instagram.com/p/Cqxotwtu2dd/,https://www.instagram.com/p/Cqxotwtu2dd/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/340029556_581345630423952_2123430276078184598_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=99_5y8DIt2EAX9VLULT&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfAnxK2EdEQPA3OjXzL0o2UjhpK98IElQg12YDVMgrA00g&oe=646BDC9F,,"- Programa Brasil Fraterno 2022:

- Reforço nas políticas públicas que expandem a segurança alimentar, reduzem as perdas de alimentos e com doadores tendo desconto em impostos para estimular as ações.

- Um dos programas que atua nesta linha é o Brasil Fraterno, que mobiliza doações de alimentos à entidades socioassistenciais, bancos de alimentos e outros equipamentos que atendem pessoas em situação de vulnerabilidade, contribuindo para reduzir perda e desperdício de alimento.

- Governo Jair Bolsonaro:
- Brasil Acima de Tudo!
- Deus Acima de Todos!",,,,-2.56,"- Brazil Fraternal Program 2022:

- reinforcement in public policies that expand food security, reduce food losses and donors having taxes to stimulate actions.

- One of the programs that operates in this line is Fraternal Brazil, which mobilizes food donations to social assistance entities, food banks and other equipment that serves vulnerable people, contributing to reduce food loss and waste.

- Jair Bolsonaro government:
- Brazil above all!
- God above all!",-0.3786,Nan,0.0
26,Eduardo Bolsonaro🇧🇷,bolsonarosp,5125759.0,2023-04-08 08:04:08 EDT,2023-04-08,08:04:08,Photo,"3,169",3113,56,0,False,https://www.instagram.com/p/CqxkUF8LJry/,https://www.instagram.com/p/CqxkUF8LJry/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/340280650_553364276930296_4051901829347669201_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=hYoFT_DDM0QAX89DR7x&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfByyf8pXCKtXd-OQZevZWliGPfsy0EOFbiXqjBjP-qqiw&oe=6469198D,,"Rafael Nogueira @nogueira.r está confirmado em nosso evento online do dia 16 de abril.

Vamos construir um movimento de resgate do Brasil!

Podemos contar com você para impedirmos que o nosso país seja destruído?

Faça sua inscrição, AS VAGAS SÃO LIMITADAS!

LINK NA BIO E STORIES",EVENTO ONLINE 16 DE ABRIL ABRIL ÀS 18H PRESENÇA CONFIRMADA RAFAEL NOGUEIRA INSCREVA-SE GRATUITAMENTE,,,-21.96,"Rafael Nogueira @nogueira.r is confirmed at our online event on April 16th.

Let's build a rescue movement from Brazil!

Can we count on you to prevent our country from being destroyed?

Make your registration, vacancies are limited!

LINK IN BIO AND STORIES",-0.3147,Event Online April 16 April at 18h Confirmed Presence Rafael Nogueira Subscribe to free,0.5106
27,Magno Malta,magnomalta,1687635.0,2023-04-08 08:00:00 EDT,2023-04-08,08:00:00,Photo,"23,460",22854,606,0,False,https://www.instagram.com/p/CqtsrQNpqH_/,https://www.instagram.com/p/CqtsrQNpqH_/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/340198277_1212593886055104_4505733221774059545_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=r3B5_8LfNV4AX9ZlrHJ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAUPA4dr_c41EIrZnRTLcFHxL93a-HHMr9kcpWKEA5bFQ&oe=645A6B99,,"Só em pensar neste caso dá repulsa... Em Anchieta, no Espírito Santo, um caso de estupro de bebê está sendo investigado. 

Entretanto, eu não me canso de ressaltar que temos que lutar pelos pequeninos e juntamente com minha equipe, temos estudado formas de endurecer a legislação contra os pedófilos. 

🙏🏽Que Deus esteja com este bebê e sua família!","""TRABALHAREI CONTRA A PEDOFILIA, CONTRA O ABUSO QUE QUEREM IMPLANTAR CONTRA OS NOSSOS PEQUENOS."" A Gazeta® Publicadom desconfia de estupro denuncia Mãe debebê anos e creche em de Anchieta TODOS CONTRA EDOFILIA ENADOR MAGnO MALTA PEDORDE",,,1.02,"Just thinking about this case is repulsed ... In Anchieta, Espírito Santo, a case of baby rape is being investigated.

However, I never tire of emphasizing that we have to fight for the little ones and along with my team, we have studied ways to harden the legislation against pedophiles.

🙏🏽What God is with this baby and your family!",-0.8655,"""I will work against pedophilia, against the abuse they want to deploy against our little ones.""Gazeta® Publicadom distrusts rape denounces mother, and day care and daycare in Anchieta all against Edophilia Edoncor Magno Malta Porade",-0.891
28,Carlos Bolsonaro 🇧🇷,carlosbolsonaro,3089899.0,2023-04-08 07:29:31 EDT,2023-04-08,07:29:31,Photo,"11,716",11438,278,0,False,https://www.instagram.com/p/CqxgWpgAHwL/,https://www.instagram.com/p/CqxgWpgAHwL/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/340312626_938487780623042_4536518989464054635_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=aBLcZyzqtIoAX9JYh8W&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfANIdqDShdlmKkm4U0SLl__d3z7DmxvIrniUaSRcLmErQ&oe=6460A006,,,"Carlos Bolsonaro @CarlosBolsonaro A esquerda é a primeira a falar em 'discurso de ódio' e ""utilizar discursos passionais"" mas nunca se vê nenhum dos ""defensores da sociedade"" defender penas mais duras a criminosos. Pelo contrário, Pregam o desencarceramento. Defender estes não é questão política. Tem outro nome! 08:19 08/04/2023",,,-3.29,Nan,0.0,"Carlos Bolsonaro @carlosbolsonaro The left is the first to talk about 'hate speech' and ""use passionate speeches"" but one of the ""defenders of society"" defending more hard penalties to criminals is never seen.On the contrary, they preach the release.Defending these is not a political issue.There is another name!08:19 08/04/2023",-0.7953
29,Eduardo Bolsonaro🇧🇷,bolsonarosp,5124462.0,2023-04-07 18:30:36 EDT,2023-04-07,18:30:36,Video,"30,354",29473,881,134814,False,https://www.instagram.com/tv/CqwHLVbg-PR/,https://www.instagram.com/tv/CqwHLVbg-PR/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/339871543_235916195606457_2674702902033672250_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=_FPVDoVJNJsAX9MdAAO&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfC8Z9Hgx_0TfSxRDBd1rh7vsZHD-xHknwNExZLBpXjcMw&oe=6469BC4B,,"Atendendo a um chamado diário vamos juntos dar o pontapé inicial para organizar uma base conservadora. Como?

Para tanto convido-o a se inscrever em FormacaoConservadora.com.br e separar um tempinho do dia 16/ABR às 18h (link nos stories e bio). Posso contar contigo para este projeto? 🙏",,,,-1.47,"Given a daily call let's get started together to organize a conservative base.As?

To do so, I invite him to subscribe to formacaoconservadora.com.br and separate a little time from 16/Apr at 18h (link in Stories and Bio).Can I count on you for this project?🙏",0.2406,Nan,0.0
