Account,User Name,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Views,Like and View Counts Disabled,URL,Link,Photo,Title,Description,Image Text,Sponsor Id,Sponsor Name,Overperforming Score (weighted  —  Likes 1x Comments 1x )
Gilson da Autoescola,gilsondaautoescola,N/A,2023-01-30 19:47:42 EST,2023-01-30,19:47:42,Photo,141,131,10,0,false,https://www.instagram.com/p/CoD1pIONfqN/,https://www.instagram.com/p/CoD1pIONfqN/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327834761_1218493235719197_6784032973911199584_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=qiAE4IBoz1kAX8WEPln&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfArqt69qPewkTE5V065x0n5GRofxjSxbdvp6RWxd9qPjg&oe=6494C5F1,,"VOLTA ÀS AULAS COM KIT ESCOLAR 

Estamos próximos de um novo ano letivo, nos preparativos finais para a volta às aulas. E seguimos focados em buscar melhorias para garantir uma educação de qualidade.

Nossa Secretaria de Educação @marilenepimenta_ e nosso prefeito @vittorio.medioli ,
não mede esforços para transformar os pedidos da comunidade em realidade! E temos novidades :

O Kit Escolar, benefício que inclui itens como caderno, lápis, caneta estojo, dentre outros, será distribuído para mais de 63 mil alunos da rede durante a primeira quinzena de fevereiro.

.

.

.

#kitescolar #semed #educação #prefeituramunicipaldeBetim #vereadorgilsondaautoescola #Provérbios 17:6",,,,2.52
SARGENTO RODRIGUES,sargentorodriguesoficial,26603,2023-01-30 18:26:33 EST,2023-01-30,18:26:33,Album,574,560,14,0,false,https://www.instagram.com/p/CoDsWxNrlz0/,https://www.instagram.com/p/CoDsWxNrlz0/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/328454078_206054088750283_8719500988255239866_n.webp?stp=dst-jpg&_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=wZZdGoieQogAX-N0Crf&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBfG-tF5IbYbyYbhmK26iZKW-GrmcaBWvCfOhUvPsYyhg&oe=6403167C,,"Na noite de hoje, acompanhei a passagem de Comando da Polícia Militar, em cerimônia realizada no Clube dos Oficiais. Parabenizo e agradeço ao Coronel Rodrigo, pelo trabalho desempenhado à frente da Corporação nos últimos anos, e ao Coronel Eduardo que, ao seu lado, chefiou o Estado-Maior Maior.

Ao Coronel Piassi, que assume o Comando da PM, e ao Coronel Marcelo, novo Chefe do Estado-Maior,  desejo uma gestão de muita sabedoria,  comprometimento, sucesso e diálogo com a tropa e com a sociedade mineira.

Contem sempre comigo na defesa da classe e do povo mineiro!",,,,1.37
João Salas,oficialjoaosalas,17046,2023-01-30 15:20:25 EST,2023-01-30,15:20:25,Video,404,390,14,1964,false,https://www.instagram.com/tv/CoDXBGopQt-/,https://www.instagram.com/tv/CoDXBGopQt-/,,,Assista,,,,-1.8
SARGENTO RODRIGUES,sargentorodriguesoficial,26603,2023-01-30 11:24:17 EST,2023-01-30,11:24:17,Photo,549,491,58,0,false,https://www.instagram.com/p/CoC8CCEr4hH/,https://www.instagram.com/p/CoC8CCEr4hH/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/328185419_915944913154830_211024925012546530_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=kPeGrTLisjwAX8cUJiQ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfA7Iti0vLoBHqx39g46zjEFm9IYss6lOLMmyE_woNy_Ig&oe=6493EAD8,,"#Repost @otempo with @use.repost
・・・
BENEFÍCIO - O ministro das Comunicações, Juscelino Filho, destinou R$ 5 milhões das chamadas emendas de relator, que ficaram conhecidas como orçamento secreto, para o asfaltamento de uma estrada de terra que passa na porta de sua fazenda no Maranhão. O integrante do governo Lula tem ainda, no local, um heliponto e uma pista de pouso. As informações são do jornal ""O Estado de S. Paulo"".

De acordo com a publicação, Juscelino contou com uma cadeia de aliados para garantir que o dinheiro beneficiasse sua propriedade, a Fazenda Alegria.

Depois de Juscelino destinar o recurso, o dinheiro chegou à cidade de Vitorino Freire, que é governada por Luanna Rezende, a irmã do ministro. Por sua vez, a prefeita contratou uma empresa que, embora em nome de outras pessoas, seria, na verdade de Eduardo José Barros Costa, conhecido como Eduardo Imperador, amigo do ministro, e que chegou a ser preso acusado de pagar propina. 

CORRUPÇÃO ENTRE OS INTEGRANTES DO GOVERNO LULA, DO PT, NUNCA FOI NOVIDADE!!!",Direto de Brasília MINISTRO DE LULA USA ORÇAMENTO SECRETO PARA ASFALTAR ESTRADA PARA SUA FAZENDA T t1 otempo,,,1.71
SARGENTO RODRIGUES,sargentorodriguesoficial,24358,2023-01-29 11:09:24 EST,2023-01-29,11:09:24,Photo,492,435,57,0,false,https://www.instagram.com/p/CoAViMRLAOk/,https://www.instagram.com/p/CoAViMRLAOk/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327616714_885767246074802_7183823173747225624_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=hRbJf0pq6YMAX_e6qSi&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDpc3_VmgHZIyhNcTVUq4mkQkGpt55npKsAamIpytMNZQ&oe=64013548,,"Avisa lá aos petistas e seu advogados, que a posse está mantida. Justiça injusta! ⚖️",Moraes nega pedido e mantém posse de 11 deputados bolsonaristas,,,1.53
SARGENTO RODRIGUES,sargentorodriguesoficial,24358,2023-01-29 09:40:50 EST,2023-01-29,09:40:50,Photo,283,271,12,0,false,https://www.instagram.com/p/CoALZc8L86e/,https://www.instagram.com/p/CoALZc8L86e/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327825173_577286400614751_5480261293021739544_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=YKtso5NTUaoAX8dINne&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC-GywxKxGHxXSY2Wy6s263c4wBtaNLnPDNI53vOSQh-w&oe=6493DF14,,"Agradeço @bolsonarosp, e me solidarizo com o colega @nikolasferreirabr de MG e os demais Deputados. 🇧🇷",Eduardo Bolsonaro 1h. Impedir a posse de 11 deputados eleitos é ANTIDEMOCRÁTICO. Mas pior ainda é o argumento dos advogados lulistas do... Ver mais PGR é contra impedir posse de deputados acusados de incitar ataques em Brasília o pedido foi originalmente apresentado por um grupo de advogados por avaliarem que os deputados federais eleitos em questão estão ligados aos ataques aos Três Poderes,,,-1.13
Jose Vasconcelos Viana,josevasconcelosviana,24700,2023-01-28 19:56:22 EST,2023-01-28,19:56:22,Photo,"1,112",747,365,0,false,https://www.instagram.com/p/Cn-tC80s90s/,https://www.instagram.com/p/Cn-tC80s90s/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/328111968_904573964225255_2096556879437405612_n.webp?stp=dst-jpg&_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=ZaWlNvIl4tMAX9oDDkT&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfDwhf8Yf3ESW35KGnHD1l07RyKE4eWity7dbkvY5gGZ7A&oe=649594E3,,"A AFIRMAÇÃO DO SITE É GRAVE!
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#grevedoscaminhoneiros #allandossantos  #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #oladraonaosobearampa #quartéis #Brasil #pacheco #bolsonaropreso","POLÍTICA URGENTE MORAES ESTÁ FAZENDO CAMPANHA PARA PACHECO, AFIRMA SITE PORTAL JVV NOTÍCIAS SIGA @JVVNEWS NAS REDES SOCIAIS. ACESSE WWW.JVVNEWS.COM.BR",,,4.28
SARGENTO RODRIGUES,sargentorodriguesoficial,24012,2023-01-28 16:54:47 EST,2023-01-28,16:54:47,Photo,387,341,46,0,false,https://www.instagram.com/p/Cn-YQ69PuWb/,https://www.instagram.com/p/Cn-YQ69PuWb/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327448747_719716843149192_5350587807024306762_n.jpg?_nc_cat=103&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=V0A_qjgQTBQAX8Ludkr&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAxuHGxsc5QCHl1KkDHkCahan3Uab3gUCz-y4KFgohaNQ&oe=63FE6D55,,"PGR MANIFESTOU-SE CONTRARIAMENTE A SUSPENSÃO DA POSSE DO DEPUTADO SARGENTO RODRIGUES 

A Procuradoria-Geral da República se manifestou, neste sábado (28), contrária a suspensão da posse deste Deputado e outros parlamentares federais. 

Nessa linha, a instauração de procedimento investigatório criminal, sem o mínimo de lastro probatório, viola direitos e garantias fundamentais, submetendo-se o investigado a constrangimento ilegal, nos termos de jurisprudência do Supremo Tribunal Federal.

Exsurge da norma constitucional que as prerrogativas dos Deputados e Senadores têm início com a diplomação. Esse ato solene
da Justiça Eleitoral tem natureza meramente declaratória. 
Isso porque o
“mandato é constituído nas urnas e não na diplomação, que limita-se a reconhecer que os votos foram alcançados legitimamente”.

Dessa forma, todos aqueles que atacaram a minha honra e a minha imagem serão processados na forma da LEI.",,,,1.21
Gisele Guedes,giseleguedesoficial,5221,2023-01-28 14:12:56 EST,2023-01-28,14:12:56,Video,175,143,32,1468,false,https://www.instagram.com/tv/Cn-FuIlq_RO/,https://www.instagram.com/tv/Cn-FuIlq_RO/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327511120_888525215825967_5638493042353089435_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=r4xZ8kgRZP8AX-m1z5T&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD_7ekDTja3sHExnJukBmG72rO0pwMvv3Zu4btyyLoXXw&oe=64969CBB,,VOLTEI. ☝🏻🥰😘,,,,3.43
SARGENTO RODRIGUES,sargentorodriguesoficial,24012,2023-01-28 07:22:27 EST,2023-01-28,07:22:27,Photo,916,748,168,0,false,https://www.instagram.com/p/Cn9WxAZre2Y/,https://www.instagram.com/p/Cn9WxAZre2Y/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327610446_839581623770143_6078380233487976843_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=KBlQjS6l6b4AX_dXbGW&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfCO5UHhm7PWfs2iN7Tx4XHV0OxU32NLI1IhflTwfTKigQ&oe=6493E25B,,"Artigo 5º da Constituição da República de 1.988

II - ninguém será obrigado a fazer ou deixar de fazer alguma coisa senão em virtude de lei
IV - é livre a manifestação do pensamento, sendo vedado o anonimato;
XXXIX - não há crime sem lei anterior que o defina, nem pena sem prévia cominação legal;
 LV - aos litigantes, em processo judicial ou administrativo, e aos acusados em geral são assegurados o contraditório e ampla defesa, com os meios e recursos a ela inerentes;
 § 1º As normas definidoras dos direitos e garantias fundamentais têm aplicação imediata.
Art. 53. Os Deputados e Senadores são invioláveis, civil e penalmente, por quaisquer de suas opiniões, palavras e votos.

Um grupo de advogados, do PT de SP, peticionou duas representações, uma no TSE e outra no STF, com intuito de suspender a diplomação deste Deputado e de outros parlamentares. No TSE, o Ministro Alexandre de Moraes negou seguimento e mandou arquivar. Agora, abriu vistas para o PGR se manifestar na mesma representação, com o mesmo teor, no STF. Aguardo com tranquilidade, pois, todos já têm conhecimento que, durante os atos ocorridos, dia 08 dia janeiro, em Brasília, este Deputado estava de férias com a minha família fora do Brasil. Confio na Constituição da República e, em especial, nas cláusulas pétreas.","Direto de Brasília 222STF STF MORAES PEDE À PGR SUSPENSÃO DA POSSE DE NIKOLAS, SARGENTO RODRIGUES E MAIS DEPUTADOS T",,,2.78
Josafá Ramos,josafarramos,5924,2023-01-27 18:40:18 EST,2023-01-27,18:40:18,Photo,96,26,70,0,false,https://www.instagram.com/p/Cn7_i5zu_Pn/,https://www.instagram.com/p/Cn7_i5zu_Pn/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327334348_722978666007489_2810666914740812893_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=f6hkfYi_N_UAX9GU-g5&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD6OGbUTCNQuyVOecp6B2mccjXPMdTpbgobbz-auOGbLQ&oe=6495FFAB,,"FALA PRÁ MIM SE NÃO É ISSO
Da série “Pataquadas xandanicas” em andamento de ré, na contramão da democracia, @joiltonfreitass do @rotativonews 
É urgente que alguém acorde o prosa para a realidade, afim de que ponha pés no chão.
Tão transloucada essa iniciativa que vai em busca de parceria na PGR. Ah, meu calibrador de juízo! Gente de mente sã jamais vai entrar num desequilíbrio desses, imagine a PGR.
Não vou entrar nem no mérito da questão, porque é coisa raza demais.
Será possível que lunát!co nunca é sozinho?",,,,1.32
Jose Vasconcelos Viana,josevasconcelosviana,24647,2023-01-27 14:33:19 EST,2023-01-27,14:33:19,Photo,339,271,68,0,false,https://www.instagram.com/p/Cn7jR82JzH2/,https://www.instagram.com/p/Cn7jR82JzH2/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327381389_216291537483100_7615811986623221212_n.webp?stp=dst-jpg&_nc_cat=109&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=b63VGrrRnwkAX8vTqhk&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC87oHb2HOR7mVBsLGYYXoLQrOrWEAMm-YiK8M4kyI-Vg&oe=649453E9,,"QUAL SERÁ O MOTIVO?
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #oladraonaosobearampa #quartéis #intervencaomilitar #bolsonaropreso",POLÍTICA HIPOCRISIA LULA COLOCA EM SIGILO DADOS SOBRE EVENTO DA POSSE PRESIDENCIAL PORTAL JVV NOTÍCIAS SIGA @JVVNEWS NAS REDES SOCIAIS. ACESSE WWW.JVVNEWS.COM.BR,,,1.3
Jose Vasconcelos Viana,josevasconcelosviana,24647,2023-01-27 10:20:33 EST,2023-01-27,10:20:33,Photo,"3,030",2576,454,0,false,https://www.instagram.com/p/Cn7GWqBOM93/,https://www.instagram.com/p/Cn7GWqBOM93/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327484336_179551651370068_2268362757267223611_n.webp?stp=dst-jpg&_nc_cat=110&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=VJ-egvUD7skAX_RXV21&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBSB0-RE0oyVmH33l0Ec7-PUpfeKAP017vAeWL-18_oZQ&oe=6494D678,,"NÃO VAMOS DESANIMAR! 
.
.
.
.
.
.
.
.
.
.
.
#pacheconão #Rodrigopacheco
#grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #oladraonaosobearampa #quartéis #intervencaomilitar #bolsonaropreso",POLÍTICA A FORÇA DA DIREITA ROGÉRIO MARINHO GANHA APOO PARA DERROTAR PACHECO PORTAL JVV NOTÍCIAS SIGA @JVVNEWS NAS REDES SOCIAIS. ACESSE WWW.JVVNEWS.COM.BR,,,11.65
João Salas,oficialjoaosalas,17058,2023-01-27 10:19:22 EST,2023-01-27,10:19:22,Photo,"3,216",2641,575,0,false,https://www.instagram.com/p/Cn7GN6ur61R/,https://www.instagram.com/p/Cn7GN6ur61R/,,,"Você apoia o impeachment de Lula?
.
Se sim, compartilhe ao máximo! 
.
A meta é bater 20k seguidores, posso contar contigo para me ajudar?
.
#impeachmentjá #impeachmentlula #lulanuncamais",VOCÊ APOIA o IMPEACHMENT DELULA?,,,1.67
Gilson da Autoescola,gilsondaautoescola,N/A,2023-01-26 21:01:15 EST,2023-01-26,21:01:15,Photo,36,35,1,0,false,https://www.instagram.com/p/Cn5q4Zat0Jw/,https://www.instagram.com/p/Cn5q4Zat0Jw/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327392119_933106388059230_764621853243957045_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=At092l-x1kcAX_KWg6y&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC8CjAVV_RPrw86Zp_s0PKAjYTUGhp1e8uOdivsJhhEEA&oe=64947F09,,"ESSA É UMA LUTA DE TODOS NÓS

 ""E você? “ 
Já combateu o mosquito hoje? 
A mudança começa por você!

.

.

.

#combateadengue #prevenção #participe",,,,-1.56
WESLEY ROS,wesleyros,281544,2023-01-26 20:17:29 EST,2023-01-26,20:17:29,Photo,"1,163",1101,62,0,false,https://www.instagram.com/p/Cn5l33Gp7gl/,https://www.instagram.com/p/Cn5l33Gp7gl/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327170630_553340586729509_5205712878531270904_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=zdNuDzqpXHwAX_-nCN4&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAuznaD1F7d5fAeYkLnUSi5-0uFkH2Touov033jWJT9RA&oe=64948359,,"UAUUU!! 
Vai ser lindo adorar a Deus com você na terra santa!🙏🏾 e caminhar sobre a Bíblia🇮🇱

Serão 11 dias de emoção em ISRAEL/ EGITO e ainda um CITY TOUR em LONDRES! 

✅ peregrinação do EGITO até a terra prometida, como aconteceu com o povo de Israel! 
✅ + de 50 passeios bíblicos! 
✅ Hotéis executivos com café e jantar! 
✅ Resorts a beira do vermelho, Cairo e Mar Morto.
✅ Passeio pelas ruas de Londres 
✅ pagamento em até 12x 

Chame agora mesmo no WhatsApp +55 11 96425-5536

Acesse: jacktravelbrasil.com","Travel WESLEYRÃS TERRA AMIGOS NA SANTA ISRAEL EGITO LONDRES 05 a 17 |NOV I 2023 EXTRA City Tour em Londres+ hospedagem WESLEY E JACK RÓS Resort em Cairo RESORT no mar vermelho 50 passeios bíblicos U$3.200,00 PARCELAS FACILITADAS RESERVAS: +55 11 96425-5536 Acesse nosso site: WWW.JACKTRAVELBRASIL.COM",,,-3.57
SARGENTO RODRIGUES,sargentorodriguesoficial,23845,2023-01-26 09:33:33 EST,2023-01-26,09:33:33,Photo,295,227,68,0,false,https://www.instagram.com/p/Cn4cLh6rXkU/,https://www.instagram.com/p/Cn4cLh6rXkU/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327412771_1387130708689563_3466463367401826229_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=xWhY_3wbSm0AX-D_KiU&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC4VSVzKYjsW2rkLtyoOkRVWCIlk6ZXtU3Mrk6Af9540g&oe=6493F410,,"O ministro da Justiça e Segurança Pública, Flávio Dino, informou que o traficante Marco Willians Herbas Camacho, conhecido como Marcola, foi transferido no dia 25.jan.2023 da penitenciária federal de Porto Velho para a penitenciária federal de Brasília. Marcola é apontado como um dos principais líderes da organização criminosa PCC (Primeiro Comando da Capital). A operação de transferência foi coordenada pela Secretaria de Políticas Penais do Ministério da Justiça e realizada durante a tarde, sob forte esquema de segurança.

ASSIM ELE FICA MAIS PERTO DA QUADRILHA QUE SE REINSTALOU EM BRASÍLIA.","Governo Lula transfere Marcola do PCC para Brasília Segundo ministro Flávio Dino, transferência realizada nesta 4ã (25.jan) se deu depois de um suposto plano de fuga INTERNO 80 o líder do PCC já havia passado pela penitenciária federal de Porto Velho em 2019. Marcola acumula que somam mais de 300anos 300",,,-1.12
🔹𝓟𝓻. 𝓣𝓱𝓲𝓪𝓰𝓸 𝓑𝓮𝔃𝓮𝓻𝓻𝓪,ofc.thiago_pr,106896,2023-01-25 20:56:29 EST,2023-01-25,20:56:29,Photo,252,246,6,0,false,https://www.instagram.com/p/Cn3FimvtaAi/,https://www.instagram.com/p/Cn3FimvtaAi/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327119858_689246052900187_6110367969540558392_n.webp?stp=dst-jpg&_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=JFPZRTyWQ0gAX-dIqY5&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBSn3uUDOyoRzwzEocfXpBXbEtk65CrEFzZbaOeYoE9ag&oe=6494A3FB,,Não percam a LIVE! De suma importância.,,,,-2.25
Alexandre Carmo,alexcarmolondon,535,2023-01-25 20:44:00 EST,2023-01-25,20:44:00,Video,4,4,0,98,false,https://www.instagram.com/tv/Cn3EGssIbSr/,https://www.instagram.com/tv/Cn3EGssIbSr/,https://scontent-sea1-1.cdninstagram.com/v/t51.36329-15/327065113_510536107785866_2880079295101692778_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=0EchylYcGXkAX-rij8F&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfD8cgxcRbN40A6g0J9aLntE-Xi5qU3AwLHl9eINBxKgww&oe=64971BFB,,,,,,0.57
João Salas,oficialjoaosalas,16980,2023-01-25 20:18:08 EST,2023-01-25,20:18:08,Video,795,740,55,3860,false,https://www.instagram.com/tv/Cn3BCYxoUzC/,https://www.instagram.com/tv/Cn3BCYxoUzC/,,,"Contribua: 

PIX: (61) 98174-1689 | PayPal: jvsalas2006@hotmail.com | TRANSF: BB Ag: 1022-7 C/C: 23892-9 
CPF: 036.548.591-86",,,,1.04
🔹𝓟𝓻. 𝓣𝓱𝓲𝓪𝓰𝓸 𝓑𝓮𝔃𝓮𝓻𝓻𝓪,ofc.thiago_pr,106896,2023-01-25 20:00:43 EST,2023-01-25,20:00:43,Photo,"5,500",5291,209,0,false,https://www.instagram.com/p/Cn2_KL0tUAQ/,https://www.instagram.com/p/Cn2_KL0tUAQ/,https://scontent-fco2-1.cdninstagram.com/v/t51.29350-15/327588240_942898640223679_874418308486536655_n.webp?stp=dst-jpg&_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=XpbLoKHPu48AX8G27av&_nc_ht=scontent-fco2-1.cdninstagram.com&oh=00_AfCs2BVdpOIczGH7xiJA8CXurdViyLc2_n6kvBDq_BK3KA&oe=6461AE8D,,O POVO precisa entender e os parlamentares precisam cair a ficha que as verdadeiras celebridades são quem colocou eles lá.,,,,10.78
WESLEY ROS,wesleyros,281464,2023-01-25 15:45:35 EST,2023-01-25,15:45:35,Photo,"12,944",11347,1597,0,false,https://www.instagram.com/p/Cn2h9eMpjen/,https://www.instagram.com/p/Cn2h9eMpjen/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327213320_887902962345348_6232421326385831749_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=g15UH2DhMnUAX9cC5Jh&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfAjWQDOXLnDYoT0UmVzOhtRqezVpDg-q84UAODg0x0g8Q&oe=64193512,,"Quer que eu chame um UBER? 🤷🏾‍♂️
Só tenho pena dos futuros desempregados…",CONEXÃOPOLÍTICA CNN Reprodução/CNN Brasil Prejuízo milionário: CNN Brasil cogitou encerrar operação no Brasil,,,3.04
Jose Vasconcelos Viana,josevasconcelosviana,24576,2023-01-25 11:54:18 EST,2023-01-25,11:54:18,Photo,155,134,21,0,false,https://www.instagram.com/p/Cn2HfkEOA6W/,https://www.instagram.com/p/Cn2HfkEOA6W/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327099246_1462977024504229_3719361860019878996_n.webp?stp=dst-jpg&_nc_cat=107&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=QhFEwJlOiXAAX_9tfiD&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfChyo33W1QNRXMq1y2bufAHt9y-7oBsV_Khv2SttftMrw&oe=6493C978,,"DEVE SER PENSANDO NO TRABALHADOR!
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
#grevedoscaminhoneiros #allandossantos #foraxandão #Lula #Bolsonaro #copadomundo #Haddad #pauloguedes #oladraonaosobearampa #quartéis #intervencaomilitar #bolsonaropreso","POLÍTICA DURA ATÉ MARÇO APÓS RECUAR, PT VAI REALMENTE ACABAR COM O SAQUE-ANIVERSÁRIO DO FGTS PORTAL JVV NOTÍCIAS SIGA @JVVNEWS NAS REDES SOCIAIS. ACESSE WWW.JVVNEWS.COM.BR",,,-1.68
SARGENTO RODRIGUES,sargentorodriguesoficial,23840,2023-01-25 10:44:59 EST,2023-01-25,10:44:59,Album,208,203,5,795,false,https://www.instagram.com/p/Cn1_j3LLRmG/,https://www.instagram.com/p/Cn1_j3LLRmG/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327055594_699391331679686_6781717919574873287_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=5NwRp-C-qiIAX-wpEw0&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfC29c04TXrhFHCQUjDFj-tpH3tRjoZ0gcCpMeUyKmA3Rw&oe=6493F04C,,"Já são 4 anos de sofrimento e tristeza causados pelo rompimento da barragem da Mina Córrego do Feijão, em Brumadinho, em 25 de janeiro de 2019. Essa tragédia criminosa causou a morte de 272 pessoas, arrasou centenas de famílias e provocou um dano ambiental e social incalculável e irreparável.

Em respeito a todas as famílias que tiveram suas vidas, suas histórias e perspectivas destruídas por aquele mar de lama, não podemos deixar que esse crime caia no esquecimento!

Nesses 1.460 dias, os bombeiros militares não arredaram o pé de Brumadinho. O empenho deles transcende a missão constitucional. É um trabalho incansável, persistente e de muito respeito e carinho com as vítimas e suas famílias. Eles não sairão de lá até que a última vítima seja encontrada. “Perseverança é não desistir frente ao desafio”. 

Fui autor e vice-presidente da CPI de Brumadinho, que investigou a tragédia criminosa, cujos responsáveis são os dirigentes da Vale. Trabalhamos muito e, ao final, pedimos indiciamento de todos os criminosos e as reparações ambientais. Aguardamos que a justiça seja feita e os autores condenados no rigor da lei.",,,,-2.58
SARGENTO RODRIGUES,sargentorodriguesoficial,23840,2023-01-25 07:07:03 EST,2023-01-25,07:07:03,Photo,113,94,19,0,false,https://www.instagram.com/p/Cn1mnrELSem/,https://www.instagram.com/p/Cn1mnrELSem/,https://scontent-sea1-1.cdninstagram.com/v/t51.29350-15/327340267_592672769357515_5973634902488771820_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=8ae9d6&_nc_ohc=AdnsH9_HJqoAX9gMqwJ&_nc_ht=scontent-sea1-1.cdninstagram.com&oh=00_AfBX5-1oX3uuJ7kA9R0ArW-K66TuPKBicwVBhmEO5rkZCg&oe=64941567,,"#Repost @jornalbsm with @use.repost
・・・
Este é o primeiro aumento de preços durante o governo de Lula (PT). Leia no BSM","BRASILSEMMEDO Petrobras anuncia alta de 7,46% no preço da gasolina para distribuidoras jornalbsm",,,-2.92
João Salas,oficialjoaosalas,16814,2023-01-24 21:16:54 EST,2023-01-24,21:16:54,Video,718,638,80,3111,false,https://www.instagram.com/tv/Cn0jC7Lo1BI/,https://www.instagram.com/tv/Cn0jC7Lo1BI/,,,CONTRIBUA VIA PIX: (61) 98174-1689,,,,-1.08
